tweetId,noteId,classification,summary
1770486244994105782,1770940041386484056,MISINFORMED_OR_POTENTIALLY_MISLEADING,"The provided screenshot is not from a Mayo Clinic job posting, but instead from an advertisement for an independent entity called “Jobs For Humanity”.    The highlighted “company information” text is about the assistance priorities of JFH, not the hiring priorities of Mayo.    https://www.jobsforhumanity.com/faq/"
1534722484280381440,1535053483967119373,MISINFORMED_OR_POTENTIALLY_MISLEADING,"In Egbert v Boule, SCOTUS found the 4th amendment claims did not meet the criteria for government civil liability (Bivens Test) and declined to extend new liability to 1st amendment claims. Existing 1A &amp; 4A protections are not impacted. Border zone is defined by 8 CFR 287  https://twitter.com/mjs_dc/status/1534536335037456386  https://www.law.cornell.edu/wex/bivens_actions  https://www.law.cornell.edu/cfr/text/8/287.1"
1690084401030529028,1690150913514537331,MISINFORMED_OR_POTENTIALLY_MISLEADING,The FDA has not endorsed ivermectin for COVID. Bartiromo’s claim was based on an article in which an attorney for the FDA accurately stated in court that the FDA never prohibited doctors from prescribing ivermectin for COVID.    https://www.mediaite.com/tv/ron-johnson-wildly-claims-an-elite-group-of-people-preplanned-pandemic-response-to-take-away-americans-freedoms/    https://www.theepochtimes.com/article/doctors-can-prescribe-ivermectin-for-covid-19-fda-5456584
1410946337533726724,1410998583503900676,MISINFORMED_OR_POTENTIALLY_MISLEADING,More recent 2017 data showed continued drops and new historic lows in the teen pregnancy rate and *overall* abortion rate.    https://www.guttmacher.org/news-release/2019/us-abortion-rate-continues-decline-reaching-historic-low-2017# 
1673740554847526912,1673872590643904514,MISINFORMED_OR_POTENTIALLY_MISLEADING,"This is a digitally-altered image of President Zelensky.    The real image can be found here, taken during Zelensky's message to the Cannes Lions International Festival in June 2022.    https://www.president.gov.ua/en/news/viryu-sho-sila-lyudskoyi-kreativnosti-bilsha-nizh-sila-yader-75937   "
1779055776880869839,1779405678341181504,MISINFORMED_OR_POTENTIALLY_MISLEADING,"Police have identified the attacker as Joel Cauchi, of Queensland, who was known to them and had mental health problems. There is no evidence that he was motivated by terrorism, religion or ideology.    https://www.independent.co.uk/news/uk/new-south-wales-police-sydney-queensland-westfield-the-king-b2528388.html    https://www.msn.com/en-us/news/world/police-say-sydney-attacker-was-known-to-police-but-had-not-been-charged/ar-BB1lAdGM"
1655402780171943938,1655579240761380865,MISINFORMED_OR_POTENTIALLY_MISLEADING,"The image is not current. It's from 2018 and shows Honduran migrants in Arriaga, Mexico, heading to the US at that time.     https://www.gettyimages.co.uk/detail/news-photo/aerial-view-of-honduran-migrants-heading-in-a-caravan-to-news-photo/1054273390"
1762848417288475038,1762883672191987955,MISINFORMED_OR_POTENTIALLY_MISLEADING,"Wendy’s has issued a clarification and never used the term “surge pricing.” They are rolling out new menu boards which make price changes on the fly possible, and state they only ever planned to use this feature for deals and discounts.     https://www.wendys.com/blog/wendys-digital-news-update"
1606062249344307200,1606279657380265988,MISINFORMED_OR_POTENTIALLY_MISLEADING,"The spending bill included 16.464 Billion dollars for Border security, a 17% increase over FY2022 funding    https://www.appropriations.senate.gov/download/jrq121922"
1687526381331021824,1687966091966927099,MISINFORMED_OR_POTENTIALLY_MISLEADING,Historic job creation under Biden is largely attributable to the the timing of when Biden took office in relation to the end of the pandemic recession. Most (&gt;9M) jobs were naturally recovered during economic recovery.    https://www.politifact.com/factchecks/2023/feb/07/joe-biden/joe-bidens-boast-about-job-creation-needs-some-ast/    https://www.cnn.com/politics/live-news/biden-state-of-the-union-2023/h_c0f889221a1fc62e5fdc0f99aa187452    https://apnews.com/article/coronavirus-pandemic-joe-biden-health-business-ap-fact-check-0e06b60ce6f610114913aa31f89c56bc    https://www.wsj.com/articles/more-professionals-need-to-get-second-jobs-because-of-inflation-11667774723#
1686116831474450432,1686177236192575488,MISINFORMED_OR_POTENTIALLY_MISLEADING,Occupy Democrat  post is misleading in stating the convicted is a &quot;Trumper&quot;. Per the DOJ press release- Kentucky Woman Sentenced for Mailing Threatening Communications to Neighbors Because of Their Race. No indication of her political affiliation. https://www.justice.gov/opa/pr/kentucky-woman-sentenced-mailing-threatening-communications-neighbors-because-their-race
1650932061140668416,1650938048647929874,MISINFORMED_OR_POTENTIALLY_MISLEADING,"Republicans on the House Homeland Security Committee introduced legislation designed to beef up border security.    The Border Reinforcement Act of 2023, calls for resumption of border wall construction, hiring 22,000 Border Patrol agents, supporting local law enforcement, etc.    https://homeland.house.gov/media/2023/04/border_security_xml.pdf"
1682561196199927808,1682909173984657409,MISINFORMED_OR_POTENTIALLY_MISLEADING,"“Prosecutors did not charge Celeste Burgess under Nebraska’s abortion law. She pleaded guilty to removing or concealing human skeletal remains, a felony. Prosecutors agreed to drop two misdemeanor charges: concealing a death and false reporting.”     https://www.nytimes.com/2023/07/20/us/celeste-burgess-abortion-pill-nebraska.html"
1427378419042500608,1427674705784356866,MISINFORMED_OR_POTENTIALLY_MISLEADING,From the Florida DOH:    &quot;Monoclonal antibody treatments can prevent hospitalization or death in patients with COVID-19 and are widely available in Florida.    Treatment is free and vaccination status does not matter&quot;    https://floridahealthcovid19.gov/?utm_source=floridahealth.gov&amp;utm_medium=referral&amp;utm_campaign=covid-19&amp;utm_term=monoclonal%20antibody%20therapy%20treatments%20available%20florida%202021 
1723351125229760568,1723437248845148502,MISINFORMED_OR_POTENTIALLY_MISLEADING,Vaccines are not a holocaust. Vaccines are among the most safe and effective public health interventions to prevent serious disease and death. Vaccines eliminated measles and eradicated polio in the U.S.    https://pubmed.ncbi.nlm.nih.gov/24901198/  https://www.cdc.gov/polio/us/index.html  https://www.cdc.gov/vaccines/parents/infographics/journey-of-child-vaccine.html  
1617265849986949124,1617279814540398593,MISINFORMED_OR_POTENTIALLY_MISLEADING,"While the bill does institute a 23% national sales tax, it also eliminates the income tax, payroll tax, and estate tax. It also includes a number of refunds and credits in chapter 2, and further refunds and rebates for families in chapter 3.    https://www.congress.gov/bill/118th-congress/house-bill/25/text"
1657606686876598274,1659739834955579393,MISINFORMED_OR_POTENTIALLY_MISLEADING,This story has proven to be a hoax  https://www.timesunion.com/hudsonvalley/news/article/unhoused-veterans-displaced-migrants-fake-18107182.php
1686243991367421952,1686893632391917568,MISINFORMED_OR_POTENTIALLY_MISLEADING,"This is not Elon Musk.  Photo was taken by Rosalind Solomon and is titled: 'Mother, Daughter and Maid, Johannesburg, South Africa, 1988'.  Elon Musk was never a daughter.  Elon Musk was born in 1971, he was 17 when this photo was taken, the girl in the picture is not 17.    https://www.nga.gov/collection/art-object-page.216298.html    https://harvardartmuseums.org/collections/object/94687"
1774100713309708564,1774205751965233315,MISINFORMED_OR_POTENTIALLY_MISLEADING,"Since its founding in 2009, Trans Day of Visibility has always fallen on March 31st, whereas Easter Sunday has not fallen on March 31st since 2013 and will not again until 2086.    https://www.census.gov/data/software/x13as/genhol/easter-dates.html#par_textimage_1067001717"
1742290770726736071,1742339165805850859,MISINFORMED_OR_POTENTIALLY_MISLEADING,"Claudine Gay is not known to be gay. She is married to a man, and Gay is merely her last name.    Dr. Alan Garber is only an interim president and will likely be replaced when a permanent replacement for Gay is found.     https://news.harvard.edu/gazette/story/2024/01/harvard-president-claudine-gay-steps-down/ "
1828808627995517087,1828932831793308133,MISINFORMED_OR_POTENTIALLY_MISLEADING,The first sentence is misrepresentation.     The supporting survey was only sent to VCs who have signed a pledge to endorse Harris. It is not representative of VCs as a whole.     https://www.vcsforkamala.org/data
1750994033726681112,1751197091475456196,MISINFORMED_OR_POTENTIALLY_MISLEADING,"This video was taken at a farming protest in Forchtenberg, Germany.    Other angles of the event can be seen here:    https://www.tiktok.com/@chantallrasine/video/7324051701684636961"
1764975725373775980,1765007204170543212,MISINFORMED_OR_POTENTIALLY_MISLEADING,The Fifth Circuit granted a temporary stay of a lower court's decision to block enforcement of the law but put its ruling on hold to allow the federal government to appeal to SCOTUS who then put the law on hold again for a week to give more time to review the case.    https://apnews.com/article/texas-law-arrest-migrants-ruling-fd9e25f3a49a67eb735a12fa7938fdfa    https://www.cnn.com/2024/03/04/politics/texas-immigration-law-supreme-court-appeal/index.html    https://www.cnn.com/2024/03/03/politics/texas-immigration-law-appeals-court/index.html
1765408001760858340,1765851274208284951,MISINFORMED_OR_POTENTIALLY_MISLEADING,This article revives the misleading claim that Bitcoin mining destabilizes grids. This has been debunked in peer-reviewed research that shows Bitcoin mining  - helps stabilize grids  - causes lower power prices  - incentivizes the buildout of renewable energy    source: https://mdpi.com/2078-1547/14/4/47  https://pubs.acs.org/doi/10.1021/acssuschemeng.3c05445      
1661421368703844376,1661515662257455105,MISINFORMED_OR_POTENTIALLY_MISLEADING,"Both screenshots are not from the World Health Organization's website. The cited study shows only two cases of Multiple Sclerosis and additionally states, &quot;The rapidly developed vaccinations are highly effective in preventing severe disease courses and have been proven safe.&quot;    https://pesquisa.bvsalud.org/global-literature-on-novel-coronavirus-2019-ncov/resource/pt/covidwho-2138820"
1666804896212082688,1666927517394149376,MISINFORMED_OR_POTENTIALLY_MISLEADING,"Several media outlets have clearly reported the man is a Syrian refugee, including in the headlines:  https://nypost.com/2023/06/08/video-shows-syrian-refugee-stabbing-kids-in-french-play-park/    https://www.dailymail.co.uk/news/article-12173067/Eight-children-stabbed-knifeman-French-playground-attacker-subdued.html    https://www.news.com.au/world/europe/seven-people-injured-in-stabbing-rampage-at-french-playground/news-story/ca03511716e69e97241d599b48bcc05f    https://www.news.com.au/world/europe/seven-people-injured-in-stabbing-rampage-at-french-playground/news-story/ca03511716e69e97241d599b48bcc05f    https://www.telegraph.co.uk/world-news/2023/06/08/syrian-stabbing-france-four-children-asylum-seeker/    https://www.gbnews.com/news/france-stabbing-children-attacked-park-annecy    https://news.sky.com/story/syrian-refugee-who-stabbed-british-child-and-five-others-in-annecy-knife-attack-was-denied-asylum-in-france-12899146    https://www.standard.co.uk/news/uk/annecy-stabbing-british-girl-france-knife-attack-crime-b1086523.html"
1655656702614577167,1655937879208775683,MISINFORMED_OR_POTENTIALLY_MISLEADING,"According to the largest peer-reviewed analysis of any link between gas stoves and childhood asthma (500,000+ children sampled worldwide), there is “no evidence of an association between the use of gas as a cooking fuel and either asthma symptoms or asthma diagnosis.”     https://pubmed.ncbi.nlm.nih.gov/24429203/"
1704954150482497757,1705102469636800770,MISINFORMED_OR_POTENTIALLY_MISLEADING,"This claim is factually wrong because the German court explicitly stated that &quot;trans people&quot; were not specifically targeted - gay men were (https://www.nzz.ch/international/biologin-vollbrecht-siegt-vor-gericht-gegen-transaktivisten-ld.1700343).   Also, contrary to her claim, the author of the tweet did not contribute to the court proceedings as an expert. "
1655232038155300864,1655300931947311104,MISINFORMED_OR_POTENTIALLY_MISLEADING,"California, at this time, has not approved reparation payments.    A California panel only approved recommendations from the California Reparations Task Force to devise a program of reparations.    nytimes.com/2023/05/06/business/economy/california-reparations.html    foxnews.com/politics/california-reparations-panel-approves-payments-1-2-million-every-black-resident"
1816142238000505246,1816194430023655567,MISINFORMED_OR_POTENTIALLY_MISLEADING,Harris was appointed to lead efforts to stem migration across the U.S.-Mexico border by President Biden. At that time it was confirmed/reported by every major news source .    https://www.nbcnews.com/politics/white-house/biden-taps-harris-lead-coordination-efforts-southern-border-n1261952    https://www.reuters.com/world/us/biden-names-harris-lead-efforts-with-mexico-stem-flow-immigrants-2021-03-24/    https://www.cnbc.com/2021/07/29/vice-president-kamala-harris-unveils-strategy-to-address-illegal-immigration.html    https://www.foxnews.com/politics/vp-kamala-harris-touts-successes-border-czar-returns-immigration-beat-overseas-investments    https://www.axios.com/2021/04/14/harris-immigration-visit-mexico-guatemala    https://www.nationalreview.com/news/border-czar-kamala-harris-accuses-abbott-of-dereliction-of-duty-for-busing-migrants-out-of-texas/
1655541503240941570,1655549078137196546,MISINFORMED_OR_POTENTIALLY_MISLEADING,This photo does not represent the situation at the border currently. It is from the 2018 migrant caravan that occurred during the Trump administration. The photos caption says it was taken in Southern Mexico.     https://t.co/rKcgtMFb9c
1762508807303757934,1762615194969071936,MISINFORMED_OR_POTENTIALLY_MISLEADING,"“Is America Islamophobic?” - Time Magazine’s cover story from August 30, 2010.     —    https://content.time.com/time/covers/0,16641,20100830,00.html    https://www.amazon.com/Time-Magazine-August-America-Islamophobic/dp/B0040DEXZG"
1442277811767713793,1442490459243298816,MISINFORMED_OR_POTENTIALLY_MISLEADING,Massie votes no on every spending bill because he’s a fiscal conservative and he’s trying to call attention to America’s 22 trillion national debt.  It has nothing to do with Jewish people or antisemtism.     https://massie.house.gov/voterecord/
1651997504089600015,1652038665491628032,MISINFORMED_OR_POTENTIALLY_MISLEADING,"According to the 2019 FBI stats there were 2594 white on white homicides and 2574 black on black homicides. In 2019, white population in the US was 60.1% of total population. Black was 12.2%. Thus the per capita murder rate was much higher in the black on black group.  https://ucr.fbi.gov/crime-in-the-u.s/2019/crime-in-the-u.s.-2019/topic-pages/tables/expanded-homicide-data-table-6.xls https://www.visualcapitalist.com/visualizing-u-s-population-by-race/"
1653129462182187009,1653255222020706307,MISINFORMED_OR_POTENTIALLY_MISLEADING,"From 2016 to 2020, the average annual number of illegal crossings at the US-Mexico border was 479,005. For the years 2021 and 2022, the average increased significantly to 1,938,409.    https://www.cbp.gov/newsroom/stats/southwest-land-border-encounters  https://www.pewresearch.org/short-reads/2023/01/13/monthly-encounters-with-migrants-at-u-s-mexico-border-remain-near-record-highs/"
1682368329535684608,1682381275523346432,MISINFORMED_OR_POTENTIALLY_MISLEADING,"  The teen was not sentenced for having a chemically induced abortion during her third trimester, but for burning burying and concealing a dead body.     https://amp.theguardian.com/world/2023/jul/20/nebraska-teen-90-days-jail-for-abortion"
1668607884119388160,1668896359129202696,MISINFORMED_OR_POTENTIALLY_MISLEADING,"The article only cites a single source, activist Christine Tasin, who was convicted for incitement to racial hatred.   https://france3-regions.francetvinfo.fr/paris-ile-de-france/paris/islam-assassin-christine-tasin-condamnee-provocation-haine-1225561.html    Here are links regarding the confirmation of the attacker's identity by judicial &amp; police authorities, as well as his ex-wife and several journalists:  https://www.dailymail.co.uk/news/article-12181837/Ex-wife-Syrian-refugee-stabbed-six-warned-authorities-months-earlier.html  https://www.lindependant.fr/2023/06/10/attaque-au-couteau-dannecy-mise-en-examen-detention-personnalite-etat-de-sante-des-victimes-ce-quil-faut-retenir-de-la-conference-de-presse-de-la-procureure-11254286.php  https://www.bfmtv.com/police-justice/annecy-ce-que-l-on-sait-du-suspect-de-l-attaque-au-couteau_AV-202306080673.html    "
1364573929034121218,1364621566143852546,MISINFORMED_OR_POTENTIALLY_MISLEADING,"Rep. Swallwell's tweet seems to be a deflection from the actual reasons that Neera Tanden's candidacy is problematic. In addition to the toxic work environment that Tanden has created in the past, her outting of sexual harassment victims is problematic at best.: https://archive.thinkprogress.org/progressive-think-tank-leader-outed-sexual-harassment-survivor-fdf5cd598d80/ "
1407552010849685507,1407742530742013959,MISINFORMED_OR_POTENTIALLY_MISLEADING,LifeSiteNews regularly publishes COVID-19 misinformation: https://www.commonwealmagazine.org/sins-omission    This article fails to mention that far fewer vaccinated individuals are infected with the variant (https://www.mercurynews.com/2021/06/21/delta-covid-variant-poses-more-danger-to-the-unvaccinated/) and makes unsupported implications that the vaccine is making people more prone to dying if infected
1752730710522183948,1752874461148143869,MISINFORMED_OR_POTENTIALLY_MISLEADING,This video of this Israeli-American JCC bomb hoaxer is of Michael Kadar of Ashkelon Israel depicting his arrest in 2017. It does not appear to have any connection to the recent spates of bomb threats to JCCs.     https://www.timesofisrael.com/mother-of-jcc-bomb-hoaxer-hes-autistic-doesnt-know-what-hes-doing/amp/    https://www.bbc.com/news/world-middle-east-46300312.amp
1777403641747345835,1777710880483860870,MISINFORMED_OR_POTENTIALLY_MISLEADING,"Transwomen are not banned from sports, they are free to participate in the appropriate sex category. Including male athletes in women’s sports is disputed based on discrimination against women and girls.     https://fairplayforwomen.com/campaigns/sports-campaign/"
1760585284448616831,1761066271108743483,MISINFORMED_OR_POTENTIALLY_MISLEADING,"This clip is from the SBS TV show *The Swap*, where six students from Australia's largest Islamic school voluntarily swap places with six students from Catholic colleges and a secular state high school to bridge cross-cultural divides. It is not a government program at all.  https://www.sbs.com.au/whats-on/article/new-sbs-series-the-swap-is-a-bold-school-experiment/euoh6mz0e"
1653785724745916416,1653837975803797506,MISINFORMED_OR_POTENTIALLY_MISLEADING,"The article neither confirms nor denies the claim that the women paid for the goods.     https://abc7.com/mira-loma-tj-maxx-theft-video/13200123/    But, a press release from the Jurupa Valley Sheriff’s Facebook confirms that the women in the video were in fact stealing the merchandise, contrary to fake screenshots in the replies    https://www.facebook.com/100064844224323/posts/pfbid0iXEBTpz4XqXZnrqrBNuH6yhDuEKf7rkkrhTAvTP1tMuc2PuUEckvtTd4uQRQWfKpl/?mibextid=SDPelY  "
1686507306614185984,1688130124250579122,MISINFORMED_OR_POTENTIALLY_MISLEADING,"Additional context is needed.    Fitch Ratings has downgraded the United States' long-term ratings to 'AA+' from 'AAA', citing the high and rising national debt, lack of plan to address the primary drivers of the debt, and the erosion of good government.     https://www.fitchratings.com/research/sovereigns/fitch-downgrades-united-states-long-term-ratings-to-aa-from-aaa-outlook-stable-01-08-2023    https://www.pgpf.org/blog/2023/08/what-the-fitch-downgrade-says-about-our-fiscal-challenges#:~:text=Fitch%20cited%20multiple%20reasons%20for,The%20erosion%20of%20good%20governance"
1758925686729855361,1759308803999207587,MISINFORMED_OR_POTENTIALLY_MISLEADING,The term &quot;Nazi&quot; is a shortened form of Nationalsozialistische    https://en.wikipedia.org/wiki/Nazism#Etymology    The name Ashkenazi long predates the Nazis and is derived from the biblical figure of Ashkenaz    https://en.wikipedia.org/wiki/Ashkenazi_Jews#Etymology    ISIS stands for &quot;Islamic State of Iraq and Syria.    https://en.wikipedia.org/wiki/Names_of_the_Islamic_State#Translation_of_the_name's_components
1811416539213799783,1811693069819085165,MISINFORMED_OR_POTENTIALLY_MISLEADING,"The flight attendant posted on his instagram story that he has not been fired:     https://www.instagram.com/stories/ajhooray/3410060406922155686?utm_source=ig_story_item_share&amp;igsh=MXZyZDNub3l5MjcxZQ==     Delta Airlines have also confirmed he was not fired, &amp; they are “in touch” with him “to offer support.”:    https://www.nbcnews.com/news/us-news/delta-apologizes-official-x-account-says-d-terrified-employees-palesti-rcna161401#"
1531712466110992384,1532189420698316802,MISINFORMED_OR_POTENTIALLY_MISLEADING,"Bodycam footage confirms that the woman was actually armed with a handgun and pointed it at officers after being told to drop it, which is when the shooting occurred. Source: https://www.kmbc.com/amp/article/kansas-city-kansas-woman-leonna-m-hale-shot-by-kansas-city-police-friday-now-charged/40170462"
1653135622083584001,1653186718986649600,MISINFORMED_OR_POTENTIALLY_MISLEADING,"Menstrual cycles involve many hormones which are NOT part of trans hormone therapy. These include follicle stimulating hormone(FSH),luteinizing hormone(LH),gonadotropin-releasing hormone (GnRH), estradiol&amp;more.   https://pubmed.ncbi.nlm.nih.gov/24782009/  Trans M2F only get estradiol,testosterone blockers&amp;progesterone. https://www.mayoclinic.org/tests-procedures/feminizing-hormone-therapy/about/pac-20385096"
1723362480502530430,1723689875633848457,MISINFORMED_OR_POTENTIALLY_MISLEADING,"Poland allows immigration, multiculturalism and diversity. PL issued most residence-employment permits in EU for 5 years in a row.    https://notesfrompoland.com/2022/08/11/poland-issues-eus-most-residence-permits-to-immigrants-for-fifth-year-running/      Person on the photo is Dominik Tarczyński from PiS party, which party member allowed issuing up to 250k visas for bribes.    https://apnews.com/article/migration-poland-visas-bribe-election-b6cdeadfc6a3935d0fbdb779947dad78    https://www.pbs.org/newshour/world/a-cash-for-visas-scandal-hits-polands-anti-migration-government-weeks-before-elections  "
1666228475424829442,1666230306670538753,MISINFORMED_OR_POTENTIALLY_MISLEADING,California Senate Bill 227 would allow undocumented immigrants to qualify for unemployment benefits when unemployed. It does not give all undocumented immigrants payments. https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202320240SB227
1668729966077308928,1668918529989521408,MISINFORMED_OR_POTENTIALLY_MISLEADING,"In a statement for CNBC the company said &quot;There has been no change to any policy on this matter and we continue to encourage our store leaders to celebrate with their communities including for U.S. Pride month in June,”  https://www.cnbc.com/2023/06/13/starbucks-pride-month-union-claims-dozens-of-stores-cant-decorate.html"
1740096482366341435,1740107313698984186,MISINFORMED_OR_POTENTIALLY_MISLEADING,COVID vaccines do not cause cancer. mRNA does not enter the nucleus of the cell and cannot inactivate the genes that suppress tumors.  mRNA vaccine shedding doesn't exist and is not real. mRNA vaccines don't contain a live virus    https://www.mskcc.org/coronavirus/covid-19-vaccine    https://www.health.com/condition/infectious-diseases/coronavirus/what-is-vaccine-shedding-covid
1375104800451399680,1375175942537162755,MISINFORMED_OR_POTENTIALLY_MISLEADING,"Public health experts have pointed out that the vaccine is not 100% effective, may not be effective against variants, and there isn't yet sufficient information available on whether or how much vaccinated individuals can spread the virus.     @CDC explains its rationale here:    https://www.cdc.gov/coronavirus/2019-ncov/more/fully-vaccinated-people.html"
1670442514778820610,1670769650525941761,MISINFORMED_OR_POTENTIALLY_MISLEADING,"US aid to Ukraine lies between $77 billion and $113 billion, depending on how it's calculated.    https://tinyurl.com/47w5ub7u  https://tinyurl.com/5n9a3cfn    If RFK is referring to Iraq, the figure remains too high, but the entire War on Terror could total $8 trillion.    https://tinyurl.com/fpbh3yhs    US Covid relief spending totaled about $4.6 trillion.     https://tinyurl.com/tn4kwz7y          "
1760671798776184868,1760775850931183904,MISINFORMED_OR_POTENTIALLY_MISLEADING,"Palestinian Arabs generally did not accept Jewish refugees during the Holocaust. Beginning in 1936 all of their main political factions violently sought a ban on Jewish immigration, until Britain agreed to strictly limit it in 1939.    https://www.britannica.com/place/Palestine/The-Arab-Revolt"
1463168201056038912,1463174789103853580,MISINFORMED_OR_POTENTIALLY_MISLEADING,The Build Back Better Act would only cap insulin prices for people with insurance (either privately or through Medicare Part D) - out of pocket costs for the uninsured would likely still be prohibitively expensive    https://www.kff.org/medicare/issue-brief/explaining-the-prescription-drug-provisions-in-the-build-back-better-act/#_Limit_Cost_Sharing
1707363948486332643,1708010202371383581,MISINFORMED_OR_POTENTIALLY_MISLEADING,The picture shows the Bush sisters. The poster is trying to claim one of them is male. The photo can be found in this article.   https://www.eonline.com/news/974883/defying-a-dynasty-jenna-and-barbara-bush-s-unexpected-road-after-their-dad-left-the-white-house
1677809883406651393,1679160644392697857,MISINFORMED_OR_POTENTIALLY_MISLEADING,"This sign has not misspelled 'Bible'. The sign is referring to the character Bibble from the movie Barbie: Fairytopia, the same character whose image is stuck on the sign.    https://hero.fandom.com/wiki/Bibble"
1661742549470711810,1661765198116532226,MISINFORMED_OR_POTENTIALLY_MISLEADING,"There is no public information showing that the target &quot;boycott&quot; caused a drop in market value.    Most news publications have predicted or now blame the drop on higher costs causing less sales, not a boycott.  https://amp.cnn.com/cnn/2023/05/17/business/target-earnings/index.html  https://www.reuters.com/markets/europe/beaten-down-us-retail-stocks-may-still-be-too-pricy-investors-2022-05-23/    Walmart has a similar drop &amp; no such boycott.  https://www.cnbc.com/quotes/WMT  https://www.cnbc.com/quotes/TGT"
1785065729911406800,1785341300063285375,MISINFORMED_OR_POTENTIALLY_MISLEADING,"63% of Americans rated their financial situation as &quot;good&quot; in a recent Axios poll.    Rhodes does not provide a source for his claim, but it is out of line with existing polling.    https://www.axios.com/2024/01/17/americans-are-actually-pretty-happy-with-their-finances?utm_medium=social&amp;utm_campaign=editorial&amp;utm_source=twitter"
1754225718748426254,1754925559514116379,MISINFORMED_OR_POTENTIALLY_MISLEADING,Teenage boys routinely swim faster than female Olympians. Transgender swimmer Thomas has been excluded from women's swimming competition because Thomas' body gives him unfair advantage over women.   https://boysvswomen.com/#/
1694740216441864291,1694828062104289412,MISINFORMED_OR_POTENTIALLY_MISLEADING,Marsha P Johnson is the drag queen name of Malcolm Michaels Jnr. He was a male cross dresser &amp; drag performer. It's a common misconception that he used she/her pronouns as he was a openly proud gay man.    https://archive.org/details/marsha-p.-johnson-on-his-own-words-im-a-boy
1805959816155664489,1806039358841008538,MISINFORMED_OR_POTENTIALLY_MISLEADING,Bowman was not the first black man to represent NY16. Adam Clayton Powell Jr. and Charlie Rangel both served as representatives for NY16 previously.    https://en.wikipedia.org/wiki/New_York%27s_16th_congressional_district#List_of_members_representing_the_district
1625924411390849026,1626272380061360129,MISINFORMED_OR_POTENTIALLY_MISLEADING,"&quot;Nikki&quot; is a traditional Punjabi name. It appears on Haley's birth certificate as her middle name, and she has gone by &quot;Nikki&quot; since birth. This claim was previously rated as &quot;false&quot; by USA TODAY: https://www.usatoday.com/story/news/factcheck/2021/05/05/fact-check-haley-didnt-white-wash-her-name-nikki-punjabi/4928061001/"
1645785877812236294,1645809499780059139,MISINFORMED_OR_POTENTIALLY_MISLEADING,The average age of an active ballet dancer in the United States is  26.9 years old.      https://www.zippia.com/ballet-dancer-jobs/demographics/    Sophie Rebecca is not &quot;just graduated.&quot;  She actually graduated in 2017 from RAD    http://www.independent.co.uk/news/uk/home-news/former-racing-car-driver-transgender-ballet-dancer-pass-royal-academy-of-dance-ballet-sophie-rebecca-a7687481.html%3famp
1427976489891471361,1428060390718681090,MISINFORMED_OR_POTENTIALLY_MISLEADING,"Vaccines make it far less likely one will be infected with COVID, and as a result, far less likely they can spread it to others. It is true that if a vaccinated person gets a &quot;breakthrough infection&quot; they can spread COVID to others, but these breakthrough infections are rare. https://www.yalemedicine.org/news/covid-breakthrough-infection-transmission"
1749168632431841535,1749255249716789663,MISINFORMED_OR_POTENTIALLY_MISLEADING,"This video was filmed in Colombia in September, 2023:  https://www.tiktok.com/@harrisonque20/video/7280743539946900742?_r=1&amp;_t=8ibOb405cre  https://www.tiktok.com/place/Peaje-Pipiral-20442395506304916"
1767038945475322025,1767900160414076950,MISINFORMED_OR_POTENTIALLY_MISLEADING,"During Ramadan, Muslims fast from dawn until dusk.  Fasting is the act of intentionally not eating for a period of time. Regardless of whether or not they eat two meals before dawn/after sunset, fasting still takes place between dawn and sunset.  https://dictionary.cambridge.org/dictionary/english/fasting  https://www.brandeis.edu/spiritual-life/resources/guide-to-observances/ramadan.html#:~:text=During%20this%20month%2C%20Muslims%20observe,empathize%20with%20those%20less%20fortunate."
1779194902074577284,1779213400075088225,MISINFORMED_OR_POTENTIALLY_MISLEADING,There is zero indication the attacker was Jewish. The suspect has not been named but authorities confirm he was a 40 year male. That is all the information known about him at this time. https://abcnews.go.com/International/multiple-people-stabbed-shooting-major-shopping-mall-sydney/story?id=109195498
1743969431829819766,1744079452156395793,MISINFORMED_OR_POTENTIALLY_MISLEADING,"Despite being raised Sikh, Nikki Haley converted to Christianity in 1997. This was before the start of her political career in 2004.     https://www1.cbn.com/thebrodyfile/archive/2010/06/03/nikki-haley-reflects-more-christian-tone"
1822800167831044164,1823019290313781361,MISINFORMED_OR_POTENTIALLY_MISLEADING,The $2 trillion cost is the lifetime of the program through till 2088 not the development cost. This is $28 billion per year spread over that lifetime or 0.475% of annual spending.    https://www.defensenews.com/air/2024/04/15/f-35s-to-cost-2-trillion-as-pentagon-plans-longer-use-says-watchdog/    The F35 has also not been made obsolete. The F35 serves many roles UAVs cannot.     https://www.f35.com/f35/about/5th-gen-capabilities.html
